"","X","Fips","year","qtr","state","gdp","revenuepop","rev_state_total","rev_local_total","popestimate","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","avg_wkly_wage"
"1745",1745,10,2015,4,"Delaware",70053,4769,5598.783,1594.145,944076,31180,437319,441798,441557,6217279629,678043639,1086
"1746",1746,10,2016,1,"Delaware",69331,NA,NA,NA,952065,31374,426682,426401,429979,5950925251,3114456033,1070
"1747",1747,10,2016,2,"Delaware",70808,NA,NA,NA,952065,31616,435743,439096,444037,5657579524,1509962337,990
"1748",1748,10,2016,3,"Delaware",72417,NA,NA,NA,952065,31933,446028,442904,441145,5891326569,932838743,1022
"1749",1749,10,2016,4,"Delaware",73256,NA,NA,NA,952065,31938,441129,443544,442167,6061959315,641357578,1054
"1750",1750,10,2017,1,"Delaware",73856,NA,NA,NA,NA,32076,432779,432861,434577,6675670354,3295291482,1185
"1751",1751,10,2017,2,"Delaware",74224,NA,NA,NA,NA,31746,438381,441057,446649,5817467752,1485834352,1012
"1752",1752,10,2017,3,"Delaware",75733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1753",1753,11,1963,1,"District of Columbia",5137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1754",1754,11,1963,2,"District of Columbia",5137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1755",1755,11,1963,3,"District of Columbia",5137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1756",1756,11,1963,4,"District of Columbia",5137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1757",1757,11,1964,1,"District of Columbia",5553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1758",1758,11,1964,2,"District of Columbia",5553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1759",1759,11,1964,3,"District of Columbia",5553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1760",1760,11,1964,4,"District of Columbia",5553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1761",1761,11,1965,1,"District of Columbia",6037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1762",1762,11,1965,2,"District of Columbia",6037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1763",1763,11,1965,3,"District of Columbia",6037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1764",1764,11,1965,4,"District of Columbia",6037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1765",1765,11,1966,1,"District of Columbia",6454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1766",1766,11,1966,2,"District of Columbia",6454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1767",1767,11,1966,3,"District of Columbia",6454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1768",1768,11,1966,4,"District of Columbia",6454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1769",1769,11,1967,1,"District of Columbia",7183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1770",1770,11,1967,2,"District of Columbia",7183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1771",1771,11,1967,3,"District of Columbia",7183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1772",1772,11,1967,4,"District of Columbia",7183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1773",1773,11,1968,1,"District of Columbia",7749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1774",1774,11,1968,2,"District of Columbia",7749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1775",1775,11,1968,3,"District of Columbia",7749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1776",1776,11,1968,4,"District of Columbia",7749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1777",1777,11,1969,1,"District of Columbia",8096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1778",1778,11,1969,2,"District of Columbia",8096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1779",1779,11,1969,3,"District of Columbia",8096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1780",1780,11,1969,4,"District of Columbia",8096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1781",1781,11,1970,1,"District of Columbia",8559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1782",1782,11,1970,2,"District of Columbia",8559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1783",1783,11,1970,3,"District of Columbia",8559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1784",1784,11,1970,4,"District of Columbia",8559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1785",1785,11,1971,1,"District of Columbia",9180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1786",1786,11,1971,2,"District of Columbia",9180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1787",1787,11,1971,3,"District of Columbia",9180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1788",1788,11,1971,4,"District of Columbia",9180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1789",1789,11,1972,1,"District of Columbia",9896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1790",1790,11,1972,2,"District of Columbia",9896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1791",1791,11,1972,3,"District of Columbia",9896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1792",1792,11,1972,4,"District of Columbia",9896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1793",1793,11,1973,1,"District of Columbia",10400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1794",1794,11,1973,2,"District of Columbia",10400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1795",1795,11,1973,3,"District of Columbia",10400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1796",1796,11,1973,4,"District of Columbia",10400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1797",1797,11,1974,1,"District of Columbia",11424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1798",1798,11,1974,2,"District of Columbia",11424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1799",1799,11,1974,3,"District of Columbia",11424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1800",1800,11,1974,4,"District of Columbia",11424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1801",1801,11,1975,1,"District of Columbia",12712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1802",1802,11,1975,2,"District of Columbia",12712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1803",1803,11,1975,3,"District of Columbia",12712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1804",1804,11,1975,4,"District of Columbia",12712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1805",1805,11,1976,1,"District of Columbia",13945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1806",1806,11,1976,2,"District of Columbia",13945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1807",1807,11,1976,3,"District of Columbia",13945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1808",1808,11,1976,4,"District of Columbia",13945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1809",1809,11,1977,1,"District of Columbia",15581,1091.19350073855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1810",1810,11,1977,2,"District of Columbia",15581,1091.19350073855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1811",1811,11,1977,3,"District of Columbia",15581,1091.19350073855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1812",1812,11,1977,4,"District of Columbia",15581,1091.19350073855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1813",1813,11,1978,1,"District of Columbia",16953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1814",1814,11,1978,2,"District of Columbia",16953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1815",1815,11,1978,3,"District of Columbia",16953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1816",1816,11,1978,4,"District of Columbia",16953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1817",1817,11,1979,1,"District of Columbia",18417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1818",1818,11,1979,2,"District of Columbia",18417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1819",1819,11,1979,3,"District of Columbia",18417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1820",1820,11,1979,4,"District of Columbia",18417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1821",1821,11,1980,1,"District of Columbia",19862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1822",1822,11,1980,2,"District of Columbia",19862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1823",1823,11,1980,3,"District of Columbia",19862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1824",1824,11,1980,4,"District of Columbia",19862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1825",1825,11,1981,1,"District of Columbia",21740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1826",1826,11,1981,2,"District of Columbia",21740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1827",1827,11,1981,3,"District of Columbia",21740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1828",1828,11,1981,4,"District of Columbia",21740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1829",1829,11,1982,1,"District of Columbia",22958,1936.02208201893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1830",1830,11,1982,2,"District of Columbia",22958,1936.02208201893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1831",1831,11,1982,3,"District of Columbia",22958,1936.02208201893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1832",1832,11,1982,4,"District of Columbia",22958,1936.02208201893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1833",1833,11,1983,1,"District of Columbia",24573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1834",1834,11,1983,2,"District of Columbia",24573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1835",1835,11,1983,3,"District of Columbia",24573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1836",1836,11,1983,4,"District of Columbia",24573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1837",1837,11,1984,1,"District of Columbia",26584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1838",1838,11,1984,2,"District of Columbia",26584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1839",1839,11,1984,3,"District of Columbia",26584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1840",1840,11,1984,4,"District of Columbia",26584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1841",1841,11,1985,1,"District of Columbia",28534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1842",1842,11,1985,2,"District of Columbia",28534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1843",1843,11,1985,3,"District of Columbia",28534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1844",1844,11,1985,4,"District of Columbia",28534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1845",1845,11,1986,1,"District of Columbia",30079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1846",1846,11,1986,2,"District of Columbia",30079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1847",1847,11,1986,3,"District of Columbia",30079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848",1848,11,1986,4,"District of Columbia",30079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1849",1849,11,1987,1,"District of Columbia",32129,3005.7409733124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1850",1850,11,1987,2,"District of Columbia",32129,3005.7409733124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1851",1851,11,1987,3,"District of Columbia",32129,3005.7409733124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1852",1852,11,1987,4,"District of Columbia",32129,3005.7409733124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1853",1853,11,1988,1,"District of Columbia",35226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1854",1854,11,1988,2,"District of Columbia",35226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1855",1855,11,1988,3,"District of Columbia",35226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1856",1856,11,1988,4,"District of Columbia",35226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1857",1857,11,1989,1,"District of Columbia",37469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1858",1858,11,1989,2,"District of Columbia",37469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1859",1859,11,1989,3,"District of Columbia",37469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1860",1860,11,1989,4,"District of Columbia",37469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1861",1861,11,1990,1,"District of Columbia",39688,NA,NA,NA,605321,21525,663823,668281,673491,5474700364,0,630
"1862",1862,11,1990,2,"District of Columbia",39688,NA,NA,NA,605321,21573,667987,672983,679610,5628487366,0,643
"1863",1863,11,1990,3,"District of Columbia",39688,NA,NA,NA,605321,21584,671662,670154,670736,5443146123,0,624
"1864",1864,11,1990,4,"District of Columbia",39688,NA,NA,NA,605321,21568,662848,662778,665520,6026617252,0,698
"1865",1865,11,1991,1,"District of Columbia",41430,NA,NA,NA,600870,23600,653748,655226,657644,5588373029,0,656
"1866",1866,11,1991,2,"District of Columbia",41430,NA,NA,NA,600870,22831,656232,660337,667163,5825568235,0,678
"1867",1867,11,1991,3,"District of Columbia",41430,NA,NA,NA,600870,23172,658847,655758,658152,5702133148,0,667
"1868",1868,11,1991,4,"District of Columbia",41430,NA,NA,NA,600870,22831,655250,658174,658900,6294828347,0,737
"1869",1869,11,1992,1,"District of Columbia",43187,4120.96917808219,NA,NA,597565,23092,649998,650072,655084,5983701446,0,706
"1870",1870,11,1992,2,"District of Columbia",43187,4120.96917808219,NA,NA,597565,23331,657203,659224,663022,6116817820,0,713
"1871",1871,11,1992,3,"District of Columbia",43187,4120.96917808219,NA,NA,597565,23676,656982,653863,656958,6052443964,0,710
"1872",1872,11,1992,4,"District of Columbia",43187,4120.96917808219,NA,NA,597565,23340,656482,655536,658650,6753485373,0,791
"1873",1873,11,1993,1,"District of Columbia",45356,NA,NA,NA,595301,23403,651874,651586,655064,6081142975,0,717
"1874",1874,11,1993,2,"District of Columbia",45356,NA,NA,NA,595301,23546,656100,657240,660737,6345257413,0,742
"1875",1875,11,1993,3,"District of Columbia",45356,NA,NA,NA,595301,23571,655189,650168,653712,6440555947,0,759
"1876",1876,11,1993,4,"District of Columbia",45356,NA,NA,NA,595301,23790,651762,653847,655276,6816207409,0,802
"1877",1877,11,1994,1,"District of Columbia",46655,NA,NA,NA,589239,23650,634623,637124,641626,6388580336,0,771
"1878",1878,11,1994,2,"District of Columbia",46655,NA,NA,NA,589239,24222,645043,646777,650284,6526437383,0,775
"1879",1879,11,1994,3,"District of Columbia",46655,NA,NA,NA,589239,24294,643626,639253,643430,6742710207,0,808
"1880",1880,11,1994,4,"District of Columbia",46655,NA,NA,NA,589239,24371,641169,640839,640864,6707839190,0,805
"1881",1881,11,1995,1,"District of Columbia",47094,NA,NA,NA,580517,24294,619910,624582,627679,6726489074,0,829
"1882",1882,11,1995,2,"District of Columbia",47094,NA,NA,NA,580517,24863,630173,631276,634437,6428636840,0,783
"1883",1883,11,1995,3,"District of Columbia",47094,NA,NA,NA,580517,24990,631305,623627,627643,6640753116,0,814
"1884",1884,11,1995,4,"District of Columbia",47094,NA,NA,NA,580517,25114,621971,621558,621632,6800094407,0,841
"1885",1885,11,1996,1,"District of Columbia",47823,NA,NA,NA,572377,25826,600539,610574,613507,6901125865,0,873
"1886",1886,11,1996,2,"District of Columbia",47823,NA,NA,NA,572377,23964,603001,604455,604713,6247853269,0,796
"1887",1887,11,1996,3,"District of Columbia",47823,NA,NA,NA,572377,24913,613524,610160,612131,6728564386,0,846
"1888",1888,11,1996,4,"District of Columbia",47823,NA,NA,NA,572377,23876,605901,607255,607474,7095309599,0,899
"1889",1889,11,1997,1,"District of Columbia",51566,4985.64839319471,NA,NA,567736,23783,588754,592474,595412,6940684248,0,902
"1890",1890,11,1997,2,"District of Columbia",51566,4985.64839319471,NA,NA,567736,21859,604317,604109,608282,6635792294,0,843
"1891",1891,11,1997,3,"District of Columbia",51566,4985.64839319471,NA,NA,567736,24423,616561,611916,616494,7037058115,0,880
"1892",1892,11,1997,4,"District of Columbia",51566,4985.64839319471,NA,NA,567736,23549,599959,601054,606104,7722124766,0,986
"1893",1893,11,1998,1,"District of Columbia",53802,NA,NA,NA,565230,23676,568330,572686,575422,7246743354,0,974
"1894",1894,11,1998,2,"District of Columbia",53802,NA,NA,NA,565230,23481,585842,589217,594795,6752449299,0,880
"1895",1895,11,1998,3,"District of Columbia",53802,NA,NA,NA,565230,23914,598679,593973,592848,7191091277,0,929
"1896",1896,11,1998,4,"District of Columbia",53802,NA,NA,NA,565230,23405,595087,596615,599466,7870354082,0,1014
"1897",1897,11,1999,1,"District of Columbia",57728,NA,NA,NA,570213,23860,581168,583792,586600,7111811380,0,937
"1898",1898,11,1999,2,"District of Columbia",57728,NA,NA,NA,570213,23753,587573,587604,592125,7178057067,0,937
"1899",1899,11,1999,3,"District of Columbia",57728,NA,NA,NA,570213,27992,622370,617072,620983,7826179637,0,971
"1900",1900,11,1999,4,"District of Columbia",57728,NA,NA,NA,570213,28365,631999,635304,638085,8694029612,0,1053
"1901",1901,11,2000,1,"District of Columbia",57936,NA,NA,NA,572046,28840,618713,621697,627095,8191897894,0,1012
"1902",1902,11,2000,2,"District of Columbia",57936,NA,NA,NA,572046,28924,634630,637260,644907,8196689581,0,987
"1903",1903,11,2000,3,"District of Columbia",57936,NA,NA,NA,572046,28947,640005,634239,638255,8076793485,0,975
"1904",1904,11,2000,4,"District of Columbia",57936,NA,NA,NA,572046,28024,641995,646038,649310,9167058299,0,1092
"1905",1905,11,2001,1,"District of Columbia",62718,NA,NA,NA,574504,28456,624427,625909,631123,8822252729,2427661888,1082
"1906",1906,11,2001,2,"District of Columbia",62718,NA,NA,NA,574504,28417,630302,631517,640292,8754978932,665602477,1062
"1907",1907,11,2001,3,"District of Columbia",62718,NA,NA,NA,574504,28389,641382,639273,639458,8491636115,429172299,1021
"1908",1908,11,2001,4,"District of Columbia",62718,NA,NA,NA,574504,28394,640704,640194,644406,9474691465,354174603,1136
"1909",1909,11,2002,1,"District of Columbia",66440,5565.36034482759,NA,NA,573158,26911,636997,639358,644956,9190420076,2440664023,1104
"1910",1910,11,2002,2,"District of Columbia",66440,5565.36034482759,NA,NA,573158,27372,647820,649974,655832,9272553079,627124947,1095
"1911",1911,11,2002,3,"District of Columbia",66440,5565.36034482759,NA,NA,573158,28741,658300,652196,652849,9044984379,408362187,1063
"1912",1912,11,2002,4,"District of Columbia",66440,5565.36034482759,NA,NA,573158,28919,654721,655495,657687,10165868461,347491533,1192
"1913",1913,11,2003,1,"District of Columbia",69707,NA,NA,NA,568502,29127,643952,644194,649740,9567820055,2481181734,1139
"1914",1914,11,2003,2,"District of Columbia",69707,NA,NA,NA,568502,29345,649144,651730,654417,9730772335,609148629,1148
"1915",1915,11,2003,3,"District of Columbia",69707,NA,NA,NA,568502,29748,656555,650502,650750,9520844308,393433119,1122
"1916",1916,11,2003,4,"District of Columbia",69707,NA,NA,NA,568502,29786,653084,653254,655731,10517567215,353054814,1237
"1917",1917,11,2004,1,"District of Columbia",77510,6829.25862068965,NA,4937.435,567754,29515,645573,648702,654255,10342882450,2519767638,1225
"1918",1918,11,2004,2,"District of Columbia",77510,6829.25862068965,NA,4937.435,567754,29367,657425,661169,665393,10208846993,643539433,1187
"1919",1919,11,2004,3,"District of Columbia",77510,6829.25862068965,NA,4937.435,567754,30009,663514,660994,661089,10413101523,424107756,1210
"1920",1920,11,2004,4,"District of Columbia",77510,6829.25862068965,NA,4937.435,567754,30273,663917,665910,666565,11171047109,374121087,1291
"1921",1921,11,2005,1,"District of Columbia",82522,7265.24227341684,NA,5504.88,567136,30300,655482,658889,662595,10949279302,2582619293,1278
"1922",1922,11,2005,2,"District of Columbia",83530,7265.24227341684,NA,5504.88,567136,30398,667504,669403,675295,10763311926,649554752,1234
"1923",1923,11,2005,3,"District of Columbia",83845,7265.24227341684,NA,5504.88,567136,30900,671196,668324,669631,10989821406,449499251,1262
"1924",1924,11,2005,4,"District of Columbia",84446,7265.24227341684,NA,5504.88,567136,30965,668491,671172,672164,11817898556,385013252,1356
"1925",1925,11,2006,1,"District of Columbia",86260,7809.70173533935,NA,1240.218,570681,31273,657510,662743,667172,11748826180,2688970805,1364
"1926",1926,11,2006,2,"District of Columbia",86981,7809.70173533935,NA,1240.218,570681,31139,665629,668806,677742,11341461766,648316915,1301
"1927",1927,11,2006,3,"District of Columbia",89166,7809.70173533935,NA,1240.218,570681,32110,677148,671656,675154,11462992276,458050507,1307
"1928",1928,11,2006,4,"District of Columbia",87577,7809.70173533935,NA,1240.218,570681,32781,676382,676739,677036,12527821419,394982754,1424
"1929",1929,11,2007,1,"District of Columbia",90741,9039,NA,6747.573,574404,32735,664678,670516,673695,12413108851,2800975021,1426
"1930",1930,11,2007,2,"District of Columbia",91500,9039,NA,6747.573,574404,33151,675617,677167,683537,11938952672,653012830,1353
"1931",1931,11,2007,3,"District of Columbia",94786,9039,NA,6747.573,574404,33839,682400,677808,678871,12164292166,459190695,1377
"1932",1932,11,2007,4,"District of Columbia",94357,9039,NA,6747.573,574404,34254,683434,684527,685176,13291172775,395800817,1494
"1933",1933,11,2008,1,"District of Columbia",97179,9303,NA,7011.708,580236,34693,669775,674861,679564,13070795655,2849427633,1490
"1934",1934,11,2008,2,"District of Columbia",97131,9303,NA,7011.708,580236,32727,684584,686122,691363,12816971590,644308084,1434
"1935",1935,11,2008,3,"District of Columbia",97553,9303,NA,7011.708,580236,33835,692985,688070,689888,12487951714,451324988,1392
"1936",1936,11,2008,4,"District of Columbia",97624,9303,NA,7011.708,580236,34378,688146,688356,687113,14044493922,358830145,1571
"1937",1937,11,2009,1,"District of Columbia",97631,8465,NA,6282.778,592228,33324,676865,676836,676935,12881824836,2834358397,1464
"1938",1938,11,2009,2,"District of Columbia",98884,8465,NA,6282.778,592228,33663,679263,680372,685436,12632305611,579466578,1425
"1939",1939,11,2009,3,"District of Columbia",98173,8465,NA,6282.778,592228,34486,686030,680125,680064,12893033205,377833238,1454
"1940",1940,11,2009,4,"District of Columbia",98972,8465,NA,6282.778,592228,34769,685157,688015,687406,14426830513,344948795,1616
"1941",1941,11,2010,1,"District of Columbia",101671,8311,NA,6404.313,605183,34058,679833,677371,685419,13313637787,2797561329,1504
"1942",1942,11,2010,2,"District of Columbia",103629,8311,NA,6404.313,605183,34268,694520,696799,701505,13651743760,639302339,1505
"1943",1943,11,2010,3,"District of Columbia",104170,8311,NA,6404.313,605183,35098,698618,693842,693334,13286836044,421565772,1470
"1944",1944,11,2010,4,"District of Columbia",105854,8311,NA,6404.313,605183,35594,698742,700240,699059,15348552208,364155308,1688
"1945",1945,11,2011,1,"District of Columbia",106459,8725,NA,6994.852,620477,34846,694801,698224,702669,13996140077,2879100830,1541
"1946",1946,11,2011,2,"District of Columbia",107511,8725,NA,6994.852,620477,35531,708124,708068,711442,14199704764,641686427,1540
"1947",1947,11,2011,3,"District of Columbia",108564,8725,NA,6994.852,620477,36501,714644,709716,710774,14100307134,455286585,1524
"1948",1948,11,2011,4,"District of Columbia",108420,8725,NA,6994.852,620477,36315,710292,710088,709463,15373875866,362798347,1666
"1949",1949,11,2012,1,"District of Columbia",108982,9380,NA,7693.797,635327,35264,701925,705407,710329,14723964939,3000802537,1605
"1950",1950,11,2012,2,"District of Columbia",110257,9380,NA,7693.797,635327,35536,711337,713994,718362,14333219164,635245905,1543
"1951",1951,11,2012,3,"District of Columbia",109925,9380,NA,7693.797,635327,36288,716822,713846,715313,14090799370,435423170,1515
"1952",1952,11,2012,4,"District of Columbia",109576,9380,NA,7693.797,635327,36744,723008,725539,723272,16036193495,367635074,1704
"1953",1953,11,2013,1,"District of Columbia",110769,9520,NA,7966.945,649165,35242,711157,716079,719035,15026349805,3079576826,1616
"1954",1954,11,2013,2,"District of Columbia",111366,9520,NA,7966.945,649165,34890,723696,724337,725086,14846020361,659931453,1577
"1955",1955,11,2013,3,"District of Columbia",112197,9520,NA,7966.945,649165,35567,728076,724985,727173,14746054037,477387923,1561
"1956",1956,11,2013,4,"District of Columbia",113229,9520,NA,7966.945,649165,35752,728626,732638,730347,15535186206,398925200,1636
"1957",1957,11,2014,1,"District of Columbia",114973,9679,NA,8140.852,659005,35374,714512,719160,722697,15970128532,3142456823,1709
"1958",1958,11,2014,2,"District of Columbia",115310,9679,NA,8140.852,659005,35994,728293,730136,732110,14898442873,694453704,1570
"1959",1959,11,2014,3,"District of Columbia",116649,9679,NA,8140.852,659005,36532,731220,727015,733591,15478749510,532488253,1630
"1960",1960,11,2014,4,"District of Columbia",118502,9679,NA,8140.852,659005,37082,737099,738335,738022,16286718246,488672956,1698
"1961",1961,11,2015,1,"District of Columbia",120134,10605,NA,8913.817,670377,37058,729066,732932,735069,16744978047,3249875982,1759
"1962",1962,11,2015,2,"District of Columbia",121592,10605,NA,8913.817,670377,37324,739372,741765,743551,15470356753,803451739,1605
